age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,predicted_probability
31,technician,single,secondary,no,3338.0,yes,no,cellular,29,may,54.0,2,6,0,unknown,0,0.16295935705347717
28,unemployed,single,secondary,no,3248.0,no,no,telephone,31,jun,676.0,4,-1,0,unknown,0,0.1878787896415376
54,unemployed,married,secondary,no,1717.0,yes,no,unknown,9,jul,111.0,3,9,0,unknown,0,0.1696577650100387
35,self-employed,single,secondary,no,2762.0,yes,yes,cellular,23,sep,1080.0,5,-1,1,unknown,0,0.20924122246873667
52,technician,married,secondary,no,1994.0,yes,yes,telephone,1,jul,528.0,4,-1,2,unknown,1,0.24694565402871807
47,management,single,secondary,yes,4127.0,yes,no,unknown,8,apr,182.0,2,-1,0,success,0,0.15956776521726487
67,admin,single,tertiary,no,802.0,no,no,telephone,30,may,407.0,1,-1,0,failure,0,0.21351716192847575
22,retired,divorced,tertiary,no,669.0,no,no,cellular,28,dec,243.0,1,-1,0,unknown,0,0.198425572772332
55,services,married,unknown,no,4445.0,no,no,telephone,17,mar,576.0,4,-1,0,unknown,0,0.16447651272936945
53,self-employed,married,secondary,no,350.0,yes,no,cellular,16,jan,219.0,1,-1,0,unknown,0,0.15731124758094783
28,blue-collar,married,unknown,no,-862.0,yes,no,unknown,15,mar,1327.0,2,-1,0,unknown,0,0.1384974267410949
52,management,married,tertiary,no,-370.0,yes,no,cellular,9,jan,43.0,1,-1,4,failure,1,0.2969745306202234
44,unemployed,single,secondary,no,3372.0,yes,no,cellular,8,may,339.0,1,-1,0,unknown,0,0.15765357855737416
37,housemaid,divorced,secondary,no,8180.0,yes,no,unknown,20,jul,85.0,1,-1,0,unknown,0,0.20297909908958897
30,student,married,secondary,no,-719.0,yes,no,cellular,26,sep,64.0,1,-1,1,failure,0,0.2132966868437104
31,technician,married,primary,no,3113.0,yes,no,telephone,14,apr,157.0,1,-1,3,unknown,0,0.2652534967215552
64,admin,married,primary,no,1884.0,no,no,unknown,12,oct,137.0,3,-1,0,failure,0,0.20402197772949804
40,retired,married,primary,no,4320.0,no,no,telephone,27,oct,14.0,4,4,0,unknown,0,0.2148373828752362
49,entrepreneur,married,tertiary,no,3091.0,yes,yes,unknown,15,jan,167.0,1,-1,0,unknown,0,0.12528496763317393
30,unemployed,married,secondary,no,4475.0,no,no,cellular,31,jul,910.0,3,-1,0,unknown,0,0.1889770029998571
30,student,single,secondary,no,2230.0,yes,yes,telephone,4,mar,189.0,2,-1,0,unknown,0,0.12264152844306996
52,management,married,tertiary,no,-587.0,yes,no,unknown,30,jan,108.0,1,-1,1,unknown,0,0.265210348340637
23,retired,married,tertiary,no,-200.0,no,no,telephone,4,apr,893.0,1,-1,0,unknown,1,0.2055113245636423
35,unemployed,single,unknown,no,2030.0,no,no,unknown,22,nov,211.0,2,5,0,unknown,0,0.18210890300530916
40,student,married,secondary,no,2668.0,yes,no,unknown,31,sep,102.0,5,-1,0,failure,0,0.18810725369005207
41,student,single,secondary,no,539.0,yes,yes,telephone,2,jun,458.0,3,8,0,unknown,0,0.11896688478410365
37,services,single,secondary,no,6538.0,no,no,telephone,4,jun,76.0,5,-1,0,unknown,1,0.22114594808553256
44,student,single,secondary,no,3853.0,yes,yes,telephone,20,jul,85.0,2,-1,0,failure,0,0.14465281394116936
48,housemaid,married,secondary,no,-2000.0,yes,no,telephone,24,jan,118.0,6,5,0,failure,0,0.15831615312679026
48,retired,married,secondary,no,1193.0,no,no,unknown,18,may,151.0,1,-1,0,unknown,0,0.18947762652654965
28,management,single,unknown,no,-1074.0,yes,yes,telephone,15,apr,262.0,5,-1,0,unknown,0,0.10980583078722096
36,management,single,primary,no,6266.0,yes,no,telephone,8,apr,217.0,2,4,0,unknown,0,0.16030684124770467
54,housemaid,married,primary,no,-2000.0,yes,no,telephone,28,jul,408.0,4,7,0,unknown,0,0.15170102154375564
50,blue-collar,married,primary,no,2547.0,no,no,telephone,10,feb,379.0,1,2,0,unknown,0,0.18527893902955334
23,retired,married,tertiary,no,1808.0,no,no,telephone,27,may,14.0,2,-1,0,unknown,0,0.21266071421972668
44,student,married,secondary,yes,3535.0,yes,no,telephone,2,jul,43.0,4,-1,0,unknown,1,0.12724606549775427
18,admin,married,secondary,no,2307.0,yes,no,cellular,25,mar,73.0,2,-1,0,success,0,0.20223329892619474
40,self-employed,married,primary,no,6673.0,yes,no,cellular,9,feb,273.0,2,1,0,unknown,0,0.15532140893937815
62,retired,married,secondary,no,3795.0,yes,no,unknown,16,dec,677.0,5,-1,0,unknown,0,0.15143925362196342
28,entrepreneur,single,primary,no,-2000.0,yes,yes,telephone,22,jan,118.0,1,7,1,failure,0,0.20227331887013936
29,admin,married,secondary,no,5011.0,yes,no,telephone,26,may,995.0,2,-1,0,unknown,0,0.16727705694948283
49,housemaid,single,primary,no,2008.0,yes,yes,unknown,12,dec,57.0,5,-1,0,failure,0,0.13981125925250434
21,student,single,tertiary,no,5015.0,no,yes,telephone,5,dec,776.0,6,-1,0,unknown,0,0.13717513041728704
32,blue-collar,married,secondary,no,707.0,yes,yes,telephone,7,may,484.0,1,-1,0,unknown,0,0.12551719689710833
47,entrepreneur,single,tertiary,no,-1156.0,yes,no,telephone,15,apr,148.0,6,-1,0,unknown,0,0.14979857575440184
32,blue-collar,single,secondary,no,-1628.0,yes,no,cellular,13,aug,69.0,1,-1,0,unknown,0,0.15698136318127756
37,blue-collar,married,secondary,no,4153.0,no,no,telephone,8,feb,149.0,6,-1,0,unknown,0,0.19513962011092448
48,technician,married,primary,no,3493.0,yes,no,cellular,24,dec,72.0,1,-1,0,unknown,0,0.15885903558969472
45,unemployed,married,secondary,no,20.0,yes,no,telephone,19,apr,247.0,3,2,0,unknown,0,0.1601362306603292
43,unemployed,divorced,secondary,no,-2000.0,no,no,telephone,19,may,257.0,1,-1,0,unknown,1,0.18571165670029546
35,services,single,secondary,no,4249.0,no,no,unknown,5,sep,439.0,4,-1,0,unknown,0,0.18512897374325335
44,entrepreneur,married,tertiary,yes,-2000.0,no,no,unknown,21,mar,225.0,2,-1,0,unknown,0,0.1569435035126604
38,self-employed,single,tertiary,no,6935.0,yes,no,telephone,18,jan,127.0,6,-1,0,unknown,1,0.16859019599341846
45,services,married,tertiary,no,-2000.0,yes,no,telephone,21,apr,728.0,3,6,0,failure,1,0.16425171274889278
34,entrepreneur,married,primary,no,1535.0,no,yes,telephone,17,oct,24.0,6,-1,0,unknown,0,0.15896885986272782
37,blue-collar,single,secondary,no,2075.0,yes,no,cellular,27,jun,496.0,3,4,0,unknown,0,0.1627538670880478
28,services,married,primary,no,2412.0,yes,no,telephone,7,jul,158.0,4,8,0,unknown,0,0.162144054985242
39,entrepreneur,single,secondary,no,2311.0,no,no,unknown,14,apr,60.0,4,-1,0,success,0,0.24715477507679798
30,self-employed,single,secondary,no,1826.0,no,no,cellular,15,apr,38.0,1,-1,1,unknown,1,0.2912171800147689
26,admin,single,primary,no,415.0,no,no,telephone,27,jun,75.0,3,-1,4,unknown,1,0.2919553044761342
43,retired,married,tertiary,no,941.0,no,no,cellular,23,jan,39.0,6,-1,0,failure,0,0.20338657955580575
42,student,single,secondary,no,-130.0,no,no,cellular,17,may,184.0,6,-1,0,unknown,0,0.1908722960053147
49,entrepreneur,divorced,secondary,yes,1790.0,no,no,cellular,3,nov,129.0,2,-1,1,unknown,0,0.2651562195108106
34,self-employed,married,primary,no,-2000.0,yes,yes,cellular,24,mar,132.0,2,-1,0,failure,0,0.1449910225329316
44,retired,married,secondary,no,2289.0,no,no,telephone,13,aug,51.0,3,4,0,unknown,1,0.21433199121662216
46,services,married,tertiary,no,1253.0,yes,yes,unknown,11,may,323.0,5,-1,0,failure,0,0.13065643727449372
45,entrepreneur,single,secondary,no,3604.0,yes,no,cellular,25,jul,281.0,1,-1,0,unknown,1,0.16353510952638137
30,entrepreneur,single,unknown,no,741.0,yes,no,unknown,3,aug,1210.0,1,-1,0,unknown,0,0.15762518419000046
41,housemaid,married,primary,no,3006.0,yes,no,cellular,30,aug,55.0,5,-1,0,unknown,0,0.1815659491976379
44,entrepreneur,divorced,secondary,no,2880.0,yes,no,unknown,6,feb,539.0,2,-1,0,unknown,0,0.16368038431348794
40,student,married,tertiary,no,1152.0,yes,no,cellular,6,feb,10.0,4,6,0,unknown,0,0.17212690966336738
18,unemployed,single,secondary,no,2382.0,yes,no,cellular,31,oct,23.0,5,-1,0,unknown,0,0.17093335934801168
41,housemaid,married,primary,yes,-1857.0,yes,no,telephone,22,may,313.0,4,-1,0,unknown,0,0.11160403671421737
66,retired,married,secondary,no,4854.0,yes,no,telephone,21,mar,157.0,5,-1,0,unknown,0,0.14956198046532596
35,services,married,secondary,no,136.0,yes,no,cellular,6,dec,79.0,3,-1,0,unknown,1,0.1659088144683485
31,unemployed,married,tertiary,no,1054.0,yes,no,unknown,6,dec,1.0,1,-1,0,unknown,1,0.20830051917930054
44,services,single,tertiary,no,-1132.0,no,no,telephone,26,oct,326.0,2,3,2,unknown,1,0.30692124114709796
43,management,married,tertiary,yes,-421.0,yes,no,telephone,6,jan,174.0,10,8,1,unknown,1,0.2222085380704068
54,management,married,secondary,no,5609.0,yes,no,telephone,29,aug,56.0,2,-1,0,unknown,0,0.1715808079144949
24,retired,married,secondary,no,1845.0,yes,no,telephone,24,jun,1075.0,2,-1,0,failure,0,0.16357274949885947
48,technician,married,secondary,no,758.0,no,no,cellular,14,mar,130.0,5,-1,0,unknown,0,0.18785027390627504
47,self-employed,single,tertiary,no,744.0,no,no,unknown,11,aug,108.0,1,-1,0,unknown,0,0.20164069261839238
38,technician,single,unknown,no,1505.0,yes,no,telephone,16,nov,214.0,4,-1,0,unknown,0,0.14695598583040018
44,self-employed,married,primary,no,3306.0,no,no,telephone,22,jan,97.0,1,-1,0,unknown,0,0.19957871296359056
52,housemaid,married,secondary,no,1985.0,no,no,unknown,28,mar,96.0,1,-1,0,failure,0,0.202460903287452
50,retired,married,secondary,no,2038.0,no,no,telephone,19,sep,1017.0,3,1,1,failure,0,0.2572409208117526
26,self-employed,divorced,secondary,no,-808.0,yes,no,unknown,7,jun,91.0,1,-1,0,unknown,0,0.1501398800017772
49,management,divorced,secondary,no,766.0,no,yes,cellular,6,jan,279.0,3,-1,0,unknown,0,0.14781899133371096
39,management,single,secondary,no,1891.0,yes,no,telephone,30,sep,11.0,7,-1,0,failure,0,0.1928839846811346
40,blue-collar,divorced,primary,no,1422.0,no,no,unknown,11,jul,50.0,2,-1,0,unknown,0,0.2194438820855485
40,self-employed,single,tertiary,no,460.0,no,no,telephone,25,jan,7.0,9,-1,0,failure,0,0.2117233640048835
38,retired,single,tertiary,no,231.0,no,yes,cellular,4,jan,229.0,8,1,0,unknown,0,0.14776310605610157
54,unemployed,married,unknown,no,2589.0,yes,no,unknown,1,may,203.0,1,-1,0,unknown,0,0.13275921653327602
38,admin,married,primary,no,2650.0,no,no,unknown,22,nov,121.0,2,-1,0,unknown,0,0.2028636980184488
26,housemaid,married,secondary,no,3974.0,yes,no,unknown,9,apr,361.0,13,-1,0,unknown,0,0.15961544625084176
35,entrepreneur,married,secondary,no,1989.0,yes,no,telephone,13,dec,295.0,1,-1,0,unknown,0,0.15971329149905
42,entrepreneur,single,secondary,yes,-2000.0,yes,no,unknown,8,aug,275.0,2,-1,0,unknown,0,0.11631286490095297
54,self-employed,married,secondary,no,7396.0,no,no,unknown,2,feb,123.0,2,-1,0,unknown,0,0.17926610222037997
47,unemployed,married,tertiary,no,1478.0,yes,no,unknown,16,jun,119.0,5,-1,0,unknown,0,0.16225181324492738
29,technician,married,primary,no,475.0,yes,no,cellular,19,aug,620.0,1,-1,0,unknown,0,0.157236487946124
69,housemaid,married,unknown,no,1355.0,yes,no,unknown,8,jan,236.0,1,6,0,unknown,0,0.15292778707465005
43,services,married,tertiary,yes,510.0,no,no,unknown,12,mar,95.0,1,5,0,unknown,0,0.17014745869132863
55,unemployed,divorced,tertiary,no,-547.0,no,no,unknown,11,jan,235.0,1,-1,0,unknown,0,0.18715243987999697
38,student,single,tertiary,no,3036.0,no,no,cellular,9,jul,93.0,1,-1,0,unknown,0,0.19808642217643627
46,entrepreneur,single,secondary,no,1129.0,yes,no,unknown,24,jan,61.0,3,-1,0,unknown,0,0.17405788059659785
50,management,married,tertiary,no,1276.0,no,yes,telephone,31,dec,99.0,4,-1,0,unknown,0,0.16022638724963695
54,housemaid,married,secondary,no,-2000.0,no,no,unknown,10,sep,297.0,2,-1,0,unknown,0,0.1703786709935817
52,technician,married,tertiary,no,934.0,no,no,telephone,1,aug,218.0,2,-1,0,unknown,0,0.15342344339606867
50,retired,divorced,primary,no,-1192.0,no,no,cellular,19,nov,54.0,5,-1,0,success,1,0.2364535605770387
36,unemployed,married,secondary,no,194.0,no,no,cellular,29,mar,716.0,3,-1,0,unknown,0,0.18612479524708114
33,technician,married,secondary,no,2091.0,no,no,unknown,27,dec,207.0,3,-1,0,unknown,0,0.1958011571513834
43,housemaid,single,secondary,no,-34.0,yes,no,unknown,24,dec,474.0,3,7,0,unknown,0,0.16244855947242848
51,services,married,secondary,no,311.0,yes,no,cellular,17,apr,120.0,5,-1,1,unknown,0,0.24692011634672667
37,entrepreneur,married,secondary,no,1741.0,no,no,cellular,28,sep,948.0,1,-1,0,success,1,0.22913909986992523
52,unemployed,married,tertiary,no,234.0,yes,no,cellular,23,oct,418.0,12,-1,0,unknown,0,0.15063752647283576
57,management,married,secondary,no,-1138.0,no,no,telephone,4,jun,182.0,6,-1,0,unknown,0,0.17915133074703884
29,admin,married,secondary,no,-2000.0,yes,no,telephone,12,may,698.0,2,-1,0,unknown,0,0.147163516263935
29,retired,married,secondary,no,2341.0,yes,no,unknown,23,may,379.0,2,-1,0,failure,0,0.16622631333182988
38,unemployed,single,secondary,yes,209.0,yes,no,telephone,20,jan,169.0,6,-1,2,unknown,0,0.2426393059155447
43,management,single,secondary,no,-2000.0,no,no,cellular,8,dec,1096.0,2,-1,0,failure,0,0.1763317815994117
33,services,married,tertiary,no,4614.0,no,no,unknown,28,jan,106.0,2,4,0,failure,0,0.19926754428591084
56,student,divorced,primary,no,2345.0,yes,yes,telephone,22,mar,89.0,4,-1,3,unknown,0,0.20570557491156388
45,services,married,secondary,no,-1470.0,yes,no,unknown,26,feb,675.0,2,-1,0,unknown,0,0.14430104999161228
40,services,married,secondary,no,-262.0,yes,yes,telephone,26,oct,369.0,2,-1,0,unknown,0,0.12465839556974453
22,entrepreneur,married,secondary,no,4116.0,yes,no,unknown,29,jan,127.0,1,-1,0,unknown,1,0.17669038100878942
24,housemaid,single,secondary,no,1061.0,yes,no,cellular,16,dec,79.0,1,-1,0,unknown,0,0.16472297130173513
43,unemployed,married,tertiary,no,454.0,no,no,cellular,24,may,59.0,2,-1,4,unknown,1,0.29162992501382135
18,housemaid,single,secondary,no,3377.0,no,no,cellular,28,nov,113.0,1,-1,0,unknown,0,0.2038251091465234
52,unemployed,single,secondary,yes,1080.0,yes,yes,telephone,1,mar,40.0,2,-1,3,unknown,0,0.21167056261948172
38,management,married,secondary,no,4574.0,yes,yes,unknown,9,jul,47.0,2,-1,0,unknown,0,0.14043860054187207
78,student,single,secondary,no,468.0,no,no,unknown,11,aug,450.0,1,-1,0,failure,0,0.2134876157425901
67,student,divorced,tertiary,no,74.0,no,no,unknown,12,oct,20.0,1,-1,0,unknown,0,0.20109611477316597
37,technician,married,secondary,yes,1541.0,no,no,telephone,31,jun,174.0,1,-1,0,unknown,0,0.16420844156329842
38,admin,married,secondary,no,3912.0,yes,no,cellular,31,dec,156.0,2,-1,0,unknown,0,0.17453431450515514
51,services,single,tertiary,no,2124.0,yes,yes,cellular,9,may,967.0,1,5,1,unknown,0,0.2094770437189409
60,admin,single,secondary,yes,1759.0,yes,no,unknown,6,oct,188.0,4,-1,0,unknown,0,0.1498185481824093
20,blue-collar,married,tertiary,no,-518.0,no,no,unknown,29,dec,53.0,2,-1,0,unknown,0,0.20196017342082284
18,self-employed,married,secondary,no,-886.0,no,no,telephone,9,may,28.0,1,-1,3,unknown,0,0.2727261692704451
32,services,married,secondary,no,3914.0,yes,no,unknown,6,jan,396.0,1,-1,0,unknown,1,0.15854612842748408
46,admin,married,tertiary,no,4177.0,no,no,unknown,6,dec,48.0,8,-1,0,failure,0,0.2174588673955121
45,entrepreneur,married,tertiary,no,4096.0,yes,yes,telephone,29,jun,834.0,1,-1,0,unknown,1,0.12720309475169067
52,self-employed,divorced,secondary,no,3478.0,no,yes,unknown,20,jun,246.0,4,-1,1,success,0,0.23183767178922662
25,student,single,tertiary,yes,2616.0,yes,no,cellular,3,mar,154.0,1,-1,0,unknown,0,0.13220189786140157
18,services,married,secondary,no,2578.0,yes,no,telephone,3,apr,346.0,2,-1,0,unknown,0,0.15585976640821023
50,services,single,secondary,no,1834.0,yes,no,cellular,16,apr,67.0,1,-1,0,unknown,0,0.16784314308727338
30,student,divorced,primary,no,2905.0,yes,yes,unknown,2,jun,145.0,3,-1,0,unknown,1,0.14408588188758154
18,technician,married,primary,no,1396.0,no,yes,unknown,4,aug,10.0,2,-1,2,unknown,1,0.2957694775577697
41,entrepreneur,married,tertiary,no,2898.0,yes,no,telephone,9,dec,630.0,4,-1,0,unknown,1,0.1617464884362244
49,services,married,primary,no,3794.0,no,no,telephone,7,sep,166.0,7,-1,0,unknown,0,0.1794660362945235
38,admin,single,primary,no,-1644.0,yes,no,telephone,3,sep,427.0,3,-1,0,unknown,0,0.1515229877801973
34,services,married,tertiary,no,4241.0,yes,no,telephone,24,may,746.0,9,-1,0,unknown,0,0.14700976341642946
38,self-employed,divorced,primary,no,1355.0,no,no,unknown,30,aug,317.0,1,-1,0,unknown,0,0.20423544765107962
35,services,married,secondary,no,5145.0,no,no,unknown,13,aug,141.0,2,-1,0,unknown,0,0.19619373679615643
23,admin,married,secondary,no,4676.0,yes,no,cellular,14,oct,290.0,5,-1,0,unknown,0,0.1713125764952066
31,retired,married,secondary,no,-1077.0,no,no,cellular,29,apr,134.0,3,-1,0,unknown,0,0.19819056813909616
46,self-employed,married,tertiary,no,1502.0,no,no,telephone,9,apr,251.0,3,-1,0,unknown,0,0.19944460299395417
43,unemployed,single,secondary,no,-2000.0,yes,no,unknown,1,mar,170.0,2,-1,0,unknown,0,0.14065669883901902
42,management,divorced,secondary,no,535.0,no,no,telephone,12,may,49.0,1,-1,1,failure,0,0.24964351088257788
28,management,married,tertiary,no,2389.0,yes,no,telephone,1,aug,454.0,1,-1,0,success,0,0.15837344371774548
37,self-employed,divorced,secondary,no,3617.0,yes,no,telephone,9,aug,206.0,1,-1,0,unknown,0,0.1666051782468081
18,unemployed,single,secondary,no,1673.0,no,yes,telephone,25,sep,63.0,1,-1,0,unknown,0,0.16978404881109366
42,entrepreneur,married,tertiary,no,2607.0,yes,no,telephone,7,jan,667.0,1,-1,0,unknown,0,0.15938217844214947
57,retired,single,secondary,no,-256.0,yes,no,unknown,3,dec,576.0,1,-1,0,failure,0,0.15929453375166222
22,self-employed,married,secondary,no,1452.0,yes,no,cellular,4,apr,245.0,3,7,0,unknown,0,0.15632995514720405
32,admin,married,primary,no,25.0,no,no,telephone,7,jun,1055.0,1,7,0,unknown,1,0.22877315536923676
43,blue-collar,married,secondary,no,2206.0,no,no,unknown,31,may,786.0,2,-1,0,unknown,0,0.20100193838440783
55,housemaid,single,primary,no,4974.0,yes,yes,telephone,25,apr,682.0,1,-1,0,unknown,0,0.12347151062726171
34,services,married,secondary,no,1358.0,no,no,unknown,15,nov,43.0,1,-1,0,unknown,0,0.1949273177695888
31,unemployed,single,tertiary,no,-1928.0,yes,yes,cellular,24,mar,105.0,8,-1,0,failure,0,0.15068403075309653
18,technician,single,secondary,no,1991.0,no,no,cellular,24,feb,158.0,1,4,0,failure,0,0.2178818323654716
41,retired,married,secondary,no,3264.0,no,no,unknown,1,sep,535.0,6,-1,0,unknown,0,0.1687385374787665
64,admin,married,tertiary,no,-795.0,no,no,telephone,6,oct,615.0,4,-1,0,unknown,0,0.16655270669165528
43,technician,married,secondary,yes,4605.0,yes,no,cellular,22,mar,418.0,8,-1,0,unknown,0,0.11267157541465826
39,management,married,tertiary,yes,9.0,no,no,telephone,31,apr,192.0,5,-1,0,unknown,1,0.2055681913758106
43,self-employed,married,secondary,no,-401.0,yes,no,telephone,5,jan,53.0,5,-1,0,unknown,0,0.171776770941722
39,retired,married,primary,no,-2000.0,no,no,unknown,11,jan,11.0,1,-1,0,unknown,0,0.20258412533081277
30,student,married,tertiary,no,2172.0,yes,no,telephone,17,oct,360.0,6,-1,0,unknown,1,0.1603890873255488
49,services,married,secondary,no,6040.0,yes,no,unknown,3,sep,1543.0,2,-1,0,unknown,0,0.1534530227677166
42,housemaid,married,unknown,no,2417.0,yes,no,unknown,12,nov,127.0,2,6,0,failure,0,0.15707931587336504
40,unemployed,married,primary,no,-335.0,yes,no,unknown,20,apr,252.0,1,1,0,unknown,0,0.16547666349520612
28,management,single,secondary,no,2783.0,yes,no,cellular,30,oct,499.0,1,-1,0,unknown,1,0.16791165564173918
55,self-employed,divorced,primary,no,3501.0,no,no,telephone,10,apr,62.0,3,-1,0,failure,1,0.2424092287718403
47,services,married,primary,no,4402.0,yes,no,unknown,7,jun,531.0,4,-1,0,unknown,0,0.1579770624550154
33,management,married,tertiary,no,-1587.0,yes,no,unknown,15,feb,295.0,2,-1,0,unknown,0,0.14335093223506637
52,student,married,secondary,no,5383.0,yes,no,telephone,21,jun,253.0,1,-1,0,unknown,0,0.1555352154333137
34,technician,married,tertiary,no,2034.0,no,no,cellular,18,jul,431.0,1,-1,0,unknown,0,0.18208280536864513
30,housemaid,married,secondary,no,5883.0,yes,no,unknown,19,jan,83.0,1,8,0,unknown,0,0.1683108076401316
30,housemaid,single,secondary,no,1889.0,yes,yes,unknown,29,aug,286.0,1,8,0,unknown,0,0.12453042501233096
18,services,divorced,secondary,no,2942.0,yes,no,unknown,30,jun,82.0,2,-1,0,unknown,0,0.16733179733584655
45,admin,married,secondary,no,-872.0,no,no,unknown,1,sep,59.0,3,-1,0,unknown,0,0.2002408827286224
18,services,single,secondary,no,3962.0,yes,no,telephone,30,apr,293.0,2,5,0,unknown,0,0.16224490677486622
25,management,married,secondary,no,-1192.0,yes,no,unknown,22,nov,94.0,1,-1,2,success,1,0.2696170065606657
18,unemployed,married,primary,no,2172.0,no,no,cellular,13,feb,376.0,5,-1,2,unknown,0,0.2662906222228931
38,admin,married,tertiary,no,424.0,yes,no,telephone,29,sep,217.0,1,-1,1,unknown,0,0.2376713110971124
38,housemaid,married,tertiary,no,1280.0,yes,no,cellular,24,aug,356.0,3,-1,0,unknown,1,0.16339919615702722
36,blue-collar,married,secondary,no,4213.0,yes,no,telephone,4,feb,667.0,1,-1,0,failure,0,0.16415412733912155
27,housemaid,married,primary,no,612.0,no,no,telephone,18,aug,45.0,3,-1,1,unknown,0,0.3273102848011671
25,services,married,secondary,no,4264.0,yes,no,telephone,12,nov,21.0,1,-1,0,unknown,0,0.1614036115028611
45,management,married,secondary,no,483.0,yes,no,cellular,4,aug,153.0,3,-1,0,unknown,1,0.16723346224047642
33,admin,single,secondary,no,1827.0,yes,yes,cellular,26,may,378.0,3,-1,0,unknown,0,0.1395808294058577
43,self-employed,divorced,secondary,no,6875.0,no,no,unknown,4,jul,652.0,3,-1,2,unknown,1,0.29992376292698425
29,admin,married,tertiary,no,1804.0,yes,no,cellular,5,jul,11.0,1,-1,4,unknown,0,0.29395537125157617
42,student,married,secondary,no,1310.0,yes,no,unknown,19,apr,472.0,3,-1,0,unknown,0,0.1600763212356669
55,entrepreneur,married,secondary,no,1850.0,no,no,telephone,9,jun,24.0,7,-1,0,unknown,0,0.19803280230572462
47,entrepreneur,divorced,secondary,no,674.0,no,no,unknown,7,oct,261.0,1,-1,1,success,1,0.30531926210614524
35,retired,married,tertiary,no,-1003.0,no,no,cellular,25,jun,127.0,4,-1,2,unknown,0,0.2799260662086118
43,technician,married,primary,no,6648.0,yes,no,telephone,31,jun,5.0,1,-1,0,unknown,1,0.20415921062549214
37,retired,married,tertiary,no,484.0,yes,no,telephone,7,sep,31.0,2,8,0,unknown,0,0.17210921875763557
40,unemployed,married,unknown,no,-2000.0,yes,no,unknown,12,feb,131.0,4,-1,0,unknown,0,0.14563870517642974
36,unemployed,married,tertiary,no,1111.0,no,yes,unknown,10,oct,922.0,3,-1,0,unknown,0,0.1368703907658312
38,retired,divorced,unknown,no,2392.0,no,no,cellular,29,aug,50.0,4,-1,0,unknown,1,0.22648663511680378
42,admin,divorced,secondary,no,981.0,no,no,telephone,20,aug,95.0,10,-1,0,unknown,1,0.21309562419234115
28,management,married,secondary,no,1378.0,yes,yes,unknown,21,jan,1542.0,10,-1,1,unknown,0,0.26388531030325146
27,retired,married,secondary,no,1090.0,no,yes,telephone,13,nov,197.0,7,-1,0,unknown,0,0.14882645814160433
23,services,married,secondary,no,2564.0,no,no,cellular,23,feb,91.0,2,-1,0,unknown,0,0.19678818239143017
20,admin,married,primary,no,3547.0,no,no,telephone,31,apr,287.0,2,-1,0,success,0,0.2239376324686143
25,management,divorced,secondary,no,1019.0,no,no,unknown,6,may,172.0,1,-1,0,unknown,1,0.20227918263053135
41,entrepreneur,married,secondary,no,7974.0,no,no,cellular,31,may,586.0,3,-1,0,unknown,1,0.296542999399693
29,blue-collar,married,tertiary,no,4102.0,yes,no,cellular,9,jun,2.0,2,-1,0,unknown,0,0.19627295541901926
46,unemployed,married,secondary,yes,1486.0,yes,no,telephone,19,jul,1721.0,15,-1,0,failure,0,0.1484035937623119
40,services,single,secondary,no,-1796.0,yes,no,unknown,24,jan,21.0,3,-1,0,unknown,0,0.15740409783210313
18,self-employed,single,unknown,no,1786.0,yes,no,telephone,16,jul,231.0,2,-1,0,unknown,0,0.14497224875375442
47,technician,married,secondary,no,3535.0,yes,no,telephone,27,jun,359.0,3,-1,0,unknown,0,0.16124246772661838
49,self-employed,married,tertiary,no,3554.0,yes,no,telephone,26,may,239.0,1,-1,0,success,0,0.18207608825347155
28,management,married,tertiary,no,-2000.0,no,no,unknown,11,jun,107.0,1,-1,0,unknown,0,0.18480410820636334
45,student,divorced,secondary,no,1788.0,yes,no,telephone,4,nov,580.0,4,-1,0,success,0,0.1851339321895474
29,management,married,secondary,no,299.0,yes,no,telephone,25,aug,169.0,1,-1,2,unknown,0,0.28393386937761866
41,blue-collar,married,secondary,no,5243.0,yes,yes,cellular,1,dec,107.0,4,-1,0,unknown,0,0.13200616059916864
24,entrepreneur,married,tertiary,no,1809.0,yes,no,cellular,21,jun,439.0,1,6,1,unknown,0,0.2636698575366522
18,housemaid,single,secondary,no,-2000.0,yes,no,cellular,12,may,47.0,3,-1,0,unknown,0,0.15177306623231004
35,management,married,secondary,no,2421.0,no,no,unknown,4,jun,69.0,4,1,0,unknown,1,0.21735551106754966
38,entrepreneur,married,tertiary,no,-2000.0,yes,no,telephone,5,sep,87.0,5,-1,0,failure,0,0.1588735521488302
35,self-employed,married,secondary,no,2625.0,yes,yes,telephone,6,dec,171.0,7,10,0,unknown,1,0.1909074849816813
25,management,single,tertiary,no,7968.0,yes,no,cellular,14,jan,6.0,2,8,0,unknown,0,0.2040460013273034
35,management,single,tertiary,no,4901.0,no,no,telephone,29,mar,1440.0,4,-1,0,unknown,0,0.2228660953122076
43,retired,divorced,tertiary,no,2147.0,no,no,unknown,1,mar,275.0,1,-1,0,unknown,1,0.16512312074910798
39,self-employed,married,tertiary,no,-149.0,yes,no,telephone,8,sep,1059.0,5,-1,0,failure,0,0.15639861312677866
42,technician,married,secondary,no,4685.0,no,no,cellular,15,mar,494.0,7,-1,0,failure,0,0.194947695980042
